ID,Host Type,Repository Name with Owner,Repository ID,Manifest Platform,Manifest Filepath,Git branch,Manifest kind,Optional,Dependency Project Name,Dependency Requirements,Dependency Kind,Dependency Project ID
175155994,GitHub,fersot100/Base-Conversion-Game,27573553,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175157371,GitHub,alexhiggins/the-news-project-app,27573604,npm,package.json,,manifest,,electron,^1.7.2,development,143927
175170685,GitHub,TheKing990/musicPlayer,27576516,npm,package.json,,manifest,,electron,^1.6.10,runtime,143927
175180532,GitHub,donburks/cg,27577870,npm,package.json,,manifest,,electron,^1.3.3,runtime,143927
175194656,GitHub,kaschaeffer/sfpl,27580888,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
175203261,GitHub,aulisius/jira-task-helper,27583314,npm,package.json,,manifest,,electron,1.7.5,development,143927
175220355,GitHub,yuttasakcom/UpStarMusic,27587635,npm,package.json,,manifest,,electron,^1.4.5,runtime,143927
175220623,GitHub,javarouka/electron-test-repo,27587786,npm,package.json,,manifest,,electron,~1.6.2,development,143927
175229151,GitHub,strangeworks/electron-react-typescript-boilerplate,27589598,npm,package.json,,manifest,,electron,^1.4.12,development,143927
175228748,GitHub,strangeworks/magic-setup-assistant,27589656,npm,package.json,,manifest,,electron,~1.6.2,development,143927
175262613,GitHub,walleXD/nextelectron,27593851,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175266434,GitHub,walleXD/nextelectron,27593851,npm,yarn.lock,,lockfile,,electron,,runtime,143927
175269740,GitHub,bmpj13/ficha-de-producao,27594291,npm,package.json,,manifest,,electron,^1.6.11,development,143927
175304092,GitHub,bdstein33/search-bar,27600190,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
175328766,GitHub,vcing/autoplayer,27604758,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
175351519,GitHub,flofriday/pixelFlow,27609109,npm,App/package.json,,manifest,,electron,^1.7.6,runtime,143927
175472532,GitHub,onmyway133/PushNotifications,27609193,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
175358463,GitHub,hossomi/sample-electron-react,27610482,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175360744,GitHub,VioletRose/electron-size-checker,27611277,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175368905,GitHub,gabrieltesta/ElectronAgenda,27612786,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175375768,GitHub,beverts312/notifications,27613907,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
175384422,GitHub,soleHats/Deadass-Splash,27615283,npm,package.json,,manifest,,electron,^1.3.4,runtime,143927
175384593,GitHub,soleHats/Deadass-Splash,27615283,npm,package.json,,manifest,,electron,^1.3.4,development,143927
175385535,GitHub,robflop/chatron-client,27615560,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175388866,GitHub,davydka/hybrid,27616046,npm,electron/package.json,,manifest,,electron,1.4.16,development,143927
175391367,GitHub,millerx/nes-tiler,27616671,npm,package.json,,manifest,,electron,~1.6.2,development,143927
175394587,GitHub,franklinlindemberg/ski-resort-pos,27617172,npm,package.json,,manifest,,electron,~1.6.2,development,143927
175397681,GitHub,FaheemQuazi/electron-boilerplate,27618257,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
175430119,GitHub,EpsilonV/whitenoise-app,27625213,npm,package.json,,manifest,,electron,^1.7.2,development,143927
175433706,GitHub,ffanshu/dxf,27625604,npm,package.json,,manifest,,electron,^1.7.2,development,143927
175438451,GitHub,TusharShahi/desktopapp,27626476,npm,package.json,,manifest,,electron,^1.4.15,development,143927
175473805,GitHub,nick-ng/poe-lab-timer,27632099,npm,package.json,,manifest,,electron,~1.6.2,development,143927
175509893,GitLab,offline-press/press,27636920,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175510436,GitLab,offline-press/press,27636920,npm,yarn.lock,,lockfile,,electron,,runtime,143927
175564768,GitHub,Menziess/Typescript-3D,27639047,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
175577897,GitHub,cesarzagonel/electron-web-bootloader,27640276,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175594669,GitHub,p2yang/DragonFM,27643111,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
175595912,GitHub,Ecleptic/contendersScraper,27643131,npm,yarn.lock,,lockfile,,electron,,runtime,143927
175633224,GitHub,banickn/openSAFETY-logbrowser,27650323,npm,package.json,,manifest,,electron,~1.6.2,development,143927
175653681,GitHub,Lumend/PomodoroTechnique,27653844,npm,package.json,,manifest,,electron,^1.6.11,development,143927
175657648,GitHub,ChangJoo-Park/file-hash-viewer,27654145,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175691355,GitHub,sontis3/fbclient-cli,27658683,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175694877,GitHub,oltur/electron,27659474,npm,package-lock.json,,lockfile,,electron,1.6.12,runtime,143927
175704111,GitHub,AviiNL/twitchtools,27659986,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
175702027,GitHub,peterjewicz/Rain-Drops-Game_MasOS,27660974,npm,Rain_Drops.app/Contents/Resources/app/package.json,,manifest,,electron,~1.6.2,development,143927
175702193,GitHub,peterjewicz/Rain-Drops-Game_MasOS,27660974,npm,package.json,,manifest,,electron,~1.6.2,development,143927
175709068,GitHub,jaszhix/nmsde,27661782,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175724592,GitHub,moriczgergo/musicsort,27663835,npm,package-lock.json,,lockfile,,electron,1.6.12,runtime,143927
175731592,GitHub,FishOrBear/DefinitelyTyped,27664338,npm,types/menubar/package.json,,manifest,,electron,^1.6.11,runtime,143927
175729968,GitHub,FishOrBear/DefinitelyTyped,27664338,npm,types/electron-json-storage/package.json,,manifest,,electron,^1.7.5,runtime,143927
175730110,GitHub,FishOrBear/DefinitelyTyped,27664338,npm,types/electron-notifications/package.json,,manifest,,electron,^1.7.5,runtime,143927
175730210,GitHub,FishOrBear/DefinitelyTyped,27664338,npm,types/electron-notify/package.json,,manifest,,electron,^1.7.5,runtime,143927
175730258,GitHub,FishOrBear/DefinitelyTyped,27664338,npm,types/electron-window-state/package.json,,manifest,,electron,^1.7.5,runtime,143927
175731493,GitHub,henninltn/penna,27664940,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175742173,GitHub,chapin-hall/PeliasClient,27666540,npm,package.json,,manifest,,electron,^1.7.3,development,143927
175771703,GitHub,caillou/darg-encode,27669584,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175782340,GitHub,p-project/p-seeder-app,27670425,npm,package.json,,manifest,,electron,^1.3.1,development,143927
175783405,GitHub,Proglab/electron,27670942,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
175849144,GitHub,ckaczor/waveboxapp,27679596,npm,package.json,,manifest,,electron,1.6.6,runtime,143927
175860581,GitHub,dranzer120/startnow-web101-san-diego-top-spots,27680937,npm,package-lock.json,,lockfile,,electron,1.6.10,runtime,143927
175859736,GitHub,dranzer120/startnow-node101-hello-http-server,27680999,npm,package-lock.json,,lockfile,,electron,1.6.11,runtime,143927
175861002,GitHub,hph/wings,27681202,npm,package.json,,manifest,,electron,1.7.5,runtime,143927
175884892,GitHub,nuty/qtFM,27685373,npm,package.json,,manifest,,electron,^1.5.0,development,143927
175905729,GitHub,sorenllamas/ns,27687888,npm,package-lock.json,,lockfile,,electron,1.6.10,runtime,143927
175910761,GitHub,lin-xin/calculator,27689218,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
175911463,GitHub,mglcarmona/electron-whatsapp,27689323,npm,package.json,,manifest,,electron,^1.3.5,runtime,143927
175919232,GitHub,mike-engel/Barnacal,27690545,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
175931246,GitHub,zhu8fei/note,27692072,npm,package.json,,manifest,,electron,^1.7.5,development,143927
175944251,GitHub,nbartzokas/boilerplate-electron,27694896,npm,package.json,,manifest,,electron,^1.4.1,development,143927
175966648,GitHub,ManvendraSK/TTwenty,27698903,npm,package.json,,manifest,,electron,^1.6.2,development,143927
175972160,GitHub,stubma/electron-dockable,27699817,npm,package.json,,manifest,,electron,^1.6.1,development,143927
175984837,GitHub,lmcculley/omnivore-ticket-mission,27701131,npm,package.json,,manifest,,electron,~1.6.2,development,143927
192746985,GitHub,arup-banerjee/ngx-draggable-widget,27703448,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176019429,GitHub,mind029/autoVote,27705425,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
176069712,GitHub,joshuef/pauls-electron-rpc,27712773,npm,package-lock.json,,lockfile,,electron,1.7.1,runtime,143927
176081307,GitHub,liqingrikeiikyeong/lee-electron-quick-start,27714437,npm,package.json,,manifest,,electron,~1.6.2,development,143927
176088388,GitHub,NathanBilleau/music,27715457,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176099495,GitHub,stoex/mergePDF-blueprint,27716916,npm,package.json,,manifest,,electron,^1.4.14,development,143927
176107998,GitHub,hendrixroa/in-case-of-fire,27717887,npm,package.json,,manifest,,electron,~1.6.2,development,143927
176114436,GitHub,calebmeyer/neo-way,27718323,npm,package-lock.json,,lockfile,,electron,1.6.12,runtime,143927
176116398,GitHub,highri5e/ElectroScribble,27718884,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
176162983,GitHub,cycgit/chey,27724563,npm,package.json,,manifest,,electron,~1.6.2,development,143927
176163697,GitHub,Disorrder/donation-stats-desktop,27724631,npm,package.json,,manifest,,electron,~1.6.2,development,143927
176170661,GitHub,kevinatown/MMM-Screencast,27725927,npm,package.json,,manifest,,electron,^1.6.11,runtime,143927
176197750,GitHub,bespoyasov/kursovik-redux-electron,27728690,npm,package.json,,manifest,,electron,^1.4.1,development,143927
176199066,GitHub,zhaorz/applebar,27729210,npm,package.json,,manifest,,electron,~1.6.2,development,143927
176199074,GitHub,TundraFizz/Electron-Skeleton,27729241,npm,package.json,,manifest,,electron,latest,runtime,143927
176203357,GitHub,jameswestman/openworldfactory,27729949,npm,package.json,,manifest,,electron,^1.6.11,development,143927
176212358,GitHub,jameswestman/openworldfactory,27729949,npm,yarn.lock,,lockfile,,electron,,runtime,143927
176219412,GitHub,shundroid/electron-connect-vue-example,27732273,npm,package.json,,manifest,,electron,^1.3.1,development,143927
176224199,GitHub,ginpei/electron-terminal,27733325,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
176227570,GitHub,ginpei/electron-terminal,27733325,npm,package.json,,manifest,,electron,^1.6.10,runtime,143927
176224047,GitHub,jfulghum/electron-ping,27733335,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176226502,GitHub,jenpen/electron-ping,27733344,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
176224094,GitHub,grantharper/electron-ping,27733348,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176225407,GitHub,PamBWillenz/electron-ping,27733382,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
176224477,GitHub,AT89/electronping,27733581,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176236333,GitHub,apipemc/stocktaking,27734987,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176240411,GitHub,apipemc/stocktaking,27734987,npm,yarn.lock,,lockfile,,electron,,runtime,143927
176238157,GitHub,liranAsh/RadioAdBlockGUI,27735381,npm,package.json,,manifest,,electron,1.4.3,runtime,143927
176246062,GitHub,w2moon/wlprofiler,27736823,npm,package-lock.json,,lockfile,,electron,1.6.12,runtime,143927
176258693,GitHub,wlwanpan/desktop-deck,27738981,npm,package.json,,manifest,,electron,^1.3.3,development,143927
176278361,GitHub,luisnuxx/snconnect-ui,27742932,npm,package.json,,manifest,,electron,^1.4.1,development,143927
176282923,GitHub,inyl/recruit_board,27743264,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176284245,GitHub,chrismpettyjohn/xhabbo-executive,27743548,npm,package.json,,manifest,,electron,^1.6.2,runtime,143927
176289120,GitHub,nagarjun-reddy/Electron-React-Redux,27744432,npm,package.json,,manifest,,electron,~1.6.2,development,143927
176299527,GitHub,gangdiedao/mytet,27746370,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176302967,GitHub,karpimpski/space-checker,27746436,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
176301585,GitHub,nemesis-sun/my-glacier,27746972,npm,package.json,,manifest,,electron,^1.4.10,runtime,143927
176304609,GitHub,getstation/electron-intercom-messenger,27747430,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176306308,GitHub,rio1228/laravel-react-electron,27747891,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
176314124,GitHub,mswiszcz/pagebuilder,27748680,npm,package.json,,manifest,,electron,^1.4.13,development,143927
176321486,GitHub,bighuang624/electron-demo,27750131,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176337907,GitHub,PeerAcc34/SiaStone,27752193,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
176339264,GitHub,jnsdbr/electron-todo,27752441,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
176344646,GitHub,mkinitcpio/GitHub-Notifier,27753101,npm,package.json,,manifest,,electron,1.6.2,development,143927
176347395,GitHub,rtv-group/shopwindow,27753320,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176396141,GitHub,philipptrenz/photo-booth,27760328,npm,package.json,,manifest,,electron,1.4.1,development,143927
176397418,GitHub,ognjetina/home-electron,27760557,npm,package.json,,manifest,,electron,^1.6.7,development,143927
176396598,GitHub,narikei/nowplaying-on-slack,27760574,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
176407021,GitHub,mschmele/Common-Metadata-Combine,27762080,npm,package.json,,manifest,,electron,~1.6.2,development,143927
176411248,GitHub,heatherbooker/DefinitelyTyped,27762203,npm,types/electron-notify/package.json,,manifest,,electron,^1.7.5,runtime,143927
176411070,GitHub,heatherbooker/DefinitelyTyped,27762203,npm,types/electron-json-storage/package.json,,manifest,,electron,^1.7.5,runtime,143927
176411595,GitHub,heatherbooker/DefinitelyTyped,27762203,npm,types/electron-window-state/package.json,,manifest,,electron,^1.7.5,runtime,143927
176411180,GitHub,heatherbooker/DefinitelyTyped,27762203,npm,types/electron-notifications/package.json,,manifest,,electron,^1.7.5,runtime,143927
176412789,GitHub,heatherbooker/DefinitelyTyped,27762203,npm,types/menubar/package.json,,manifest,,electron,^1.6.11,runtime,143927
197949937,GitHub,gustavodsf/ps_bus,27762949,npm,desktop/package.json,,manifest,,electron,^1.4.4,runtime,143927
197958347,GitHub,gustavodsf/ps_bus,27762949,npm,desktop/yarn.lock,,lockfile,,electron,,runtime,143927
176423868,GitHub,tmkelly28/electron-test,27763791,npm,package.json,,manifest,,electron,~1.6.2,development,143927
176428206,GitHub,swissChili/mark,27764391,npm,package.json,,manifest,,electron,^1.6.6,development,143927
176429067,GitHub,Flaque/sea-floor,27764529,npm,package.json,,manifest,,electron,1.7.5,development,143927
176434968,GitHub,hickmanz/makeworking,27764844,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
176438393,GitHub,egmfilho/atualizadorCommercial,27765858,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176445408,GitHub,Goga74/electron-media-manager2,27766637,npm,package.json,,manifest,,electron,^1.4.13,development,143927
176445382,GitHub,Goga74/electron-media-manager2,27766637,npm,package.json,,manifest,,electron,^1.4.13,runtime,143927
176455803,GitHub,Dahausa/ched,27768145,npm,package.json,,manifest,,electron,^1.6.11,runtime,143927
176456294,GitHub,Dahausa/ched,27768145,npm,package.json,,manifest,,electron,^1.6.11,development,143927
176459615,GitHub,wonderunit/characterizer,27768696,npm,package.json,,manifest,,electron,1.7.2,development,143927
176463099,GitHub,torch2424/Transplant-Client,27768875,npm,package.json,,manifest,,electron,^1.6.7,development,143927
190761909,GitHub,michaelpb/elmoed,27770547,npm,package-lock.json,,lockfile,,electron,1.7.5,runtime,143927
208307422,GitHub,michaelpb/elmoed,27770547,npm,package.json,,manifest,,electron,1.7.5,development,143927
176492352,GitHub,davegaeddert/dotfiles-1,27772039,npm,hyper/hyper_plugins/yarn.lock,,lockfile,,electron,,runtime,143927
176561673,GitHub,narsenico/egb,27782333,npm,package-lock.json,,lockfile,,electron,1.7.4,runtime,143927
176565728,GitHub,jordmur/franklin,27783678,npm,package.json,,manifest,,electron,^1.7.5,development,143927
176582249,GitHub,Hujiang-FE/nightmare-demo,27786647,npm,package.json,,manifest,,electron,^1.7.5,runtime,143927
176589662,GitHub,Kyeongrok/electron_build_example,27788571,npm,package.json,,manifest,,electron,~1.6.2,development,143927
197084725,GitHub,kwonoj/cld3-asm,27788601,npm,examples/electron/package-lock.json,,lockfile,,electron,1.7.6,runtime,143927
197092178,GitHub,kwonoj/cld3-asm,27788601,npm,examples/electron/package.json,,manifest,,electron,^1.7.6,development,143927
